,tweetid,created_at,user_name,text,favourite_count,retweet_count,location,hashtags,nb_sentiment,nb_pos,nb_neg,pattern_polarity,pattern_subj,pattern_pos,Vader_scores,sentiment
7765,1.3218873770450493e+18,2020-10-29 18:51:24,BertMartinez,b' Tesla Post Profits Four Quarters Row. stock ElonMusk',1,0,"Phoenix, AZ",Tesla stock ElonMusk ,negative,0.2959996091939087,0.7040003908060923,0.0,0.0,0.0,0.4404,neutral
7766,1.321887284636078e+18,2020-10-29 18:51:02,hopeless7784,b' Tesla elonmusk TeslaCybertruck The CyberTruck and amp Model X hands coolest vehicles galaxy! ca xe2 x80 xa6',0,0,"Erie, PA",CyberTruck ,negative,0.39705453445369393,0.6029454655463069,0.0,0.0,0.0,0.0,neutral
7767,1.3218846377702072e+18,2020-10-29 18:40:31,CarBizToday,"b Today is featured interview What future outlook electric vehicle market? xe2 x80 x93 Jim Johnson, xe2 x80 xa6 ",2,1,"Atlanta, GA",,positive,0.9627583969190951,0.037241603080903504,0.0,0.125,0.0,0.0,neutral
7768,1.3218820052446822e+18,2020-10-29 18:30:04,G3Giovanni,b'At price think $ tsla ultimately end fsd addition completed? tesla',0,0,"Dallas, TX",tesla ,positive,0.6763918887116414,0.32360811128835903,0.0,1.0,0.0,0.0,neutral
7769,1.3218765533583442e+18,2020-10-29 18:08:24,AchoWendyR,b'RT DanRDimicco michael stumo How dumb thanks Tesla CCPChina enabler',0,1,"Nineveh Plains, Iraq",Tesla CCPChina ,negative,0.3404851814879066,0.6595148185120936,-0.0875,0.35,0.0875,-0.1027,neutral
7770,1.3218744075229716e+18,2020-10-29 17:59:52,markburgerenerg,"b'Test drive programs good, but word of mouth goes far. It may behoove Tesla 2 look way new compan xe2 x80 xa6'",0,0,"Oak Park, IL",Tesla ,positive,0.7383539584224942,0.26164604157750454,0.3121212121212121,0.6848484848484849,0.3121212121212121,0.2382,neutral
7771,1.3218738207943923e+18,2020-10-29 17:57:32,ATLRobin,"b' elonmusk Tesla xe2 x80 x9cTesla makes massive push service centers catch sales. xe2 x80 x9d Suggest 80 Green Bay Rd., xe2 x80 xa6'",0,0,"Atlanta, GA",Tesla ,negative,0.19135640204391394,0.8086435979560878,-0.1,0.65,0.1,0.0,neutral
7772,1.3218725503439053e+18,2020-10-29 17:52:29,ElectricCarsNOR,"b'Check YouTube video Tesla Motor Drammen Norway Store and amp Service Center. Music video, no xe2 x80 xa6'",0,0,USA,,positive,0.72828227466156,0.2717177253384376,-0.1,0.1,0.1,-0.296,neutral
7773,1.3218724843591148e+18,2020-10-29 17:52:14,ElectricCarsNOR,b'Check latest Youtube video Open today. Tesla V3 Supercharger 250kW 13. March 2020. 40 xe2 x80 xa6',0,0,USA,,negative,0.1853886746970146,0.8146113253029843,0.25,0.7,0.25,0.0,neutral
7774,1.3218716226268567e+18,2020-10-29 17:48:48,lisa_flurie,b'RT esthercluff13 don xe2 x80 x99t crave pumpkins I xe2 x80 x99m extra. If can xe2 x80 x99t tell I xe2 x80 x99m super proud baby. halloween pumpkin tesla xe2 x80 xa6',0,3,"Jacksonville Beach, FL",halloween pumpkin tesla ,negative,0.4959360120748354,0.5040639879251667,0.37777777777777777,0.5888888888888889,0.37777777777777777,0.7906,positive
7775,1.3218707825915863e+18,2020-10-29 17:45:28,9kamm1,b'First deliveries Tesla ModelY Europe? elonmusk Tesla',1,0,Spain,Tesla ModelY ,positive,0.7105263157894746,0.2894736842105262,0.25,0.3333333333333333,0.25,0.0,neutral
7776,1.3218707752767857e+18,2020-10-29 17:45:26,FlywheelNews,"b'This intriguing, Tesla behind PSA?'",0,0,United states,Tesla ,positive,0.5900516106068694,0.4099483893931304,-0.04999999999999999,0.55,0.04999999999999999,0.0,neutral
7777,1.3218685917136568e+18,2020-10-29 17:36:46,mikenelsonIO,"b'So, thing yesterday. Meet Marvin. vroomvroom Tesla ModelY'",32,0,Midwest US,vroomvroom Tesla ModelY ,positive,0.8388230347873011,0.16117696521269959,0.0,0.0,0.0,0.0,neutral
7778,1.3218684121849075e+18,2020-10-29 17:36:03,maztech52,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7779,1.3218624334813059e+18,2020-10-29 17:12:17,sys__admin,b What Is Horsepower and amp Why It is A Dumb Unit via YouTube Automotive ElectricVehicles xe2 x80 xa6 ,0,0,United States,Automotive ElectricVehicles ,negative,0.23148726368032943,0.7685127363196697,-0.375,0.5,0.375,-0.5106,negative
7780,1.3218607245331743e+18,2020-10-29 17:05:30,DanRDimicco,"b'Dumb take back money given Tesla, Musk'",2,0,"Charlotte, NC",Tesla Musk ,negative,0.458717217391277,0.5412827826087234,-0.1875,0.25,0.1875,0.0,neutral
7781,1.3218594634651976e+18,2020-10-29 17:00:29,GhanatheKumar,"b RT torquenewsauto Tesla is 10 Q document revealed 5th Gigafactory plans United States, Tesla actively discussing xe2 x80 xa6 ",0,3,,Gigafactory ,positive,0.9585794135816765,0.04142058641832337,-0.13333333333333333,0.6,0.13333333333333333,0.6249,positive
7782,1.3218593960712806e+18,2020-10-29 17:00:13,RobotConsumer,b RT haroldlgardner ConsumerReports says Tesla Autopilot wouldistant second' GM is tech driverassist Sel xe2 x80 xa6 ,0,1,,ConsumerReports Tesla Autopilot GM driverassist ,negative,0.2315739076826212,0.7684260923173785,0.0,0.0,0.0,0.0,neutral
7783,1.3218587322052157e+18,2020-10-29 16:57:35,BIM_Scot,"b'RT torquenewsauto Tesla says restore AM, FM, Sirius Satellite Radio option older Model S Model X mere $ 500 after xe2 x80 xa6'",0,1,Scotland,,positive,0.9731912112288942,0.026808788771105003,-0.16666666666666669,0.41666666666666663,0.16666666666666669,0.296,neutral
7784,1.32185864586129e+18,2020-10-29 16:57:14,torquenewsauto,"b'Tesla says restore AM, FM, Sirius Satellite Radio option older Model S Model X mere $ 500 a xe2 x80 xa6'",1,1,"Fort Mill, SC",,positive,0.972896774531347,0.02710322546865338,-0.16666666666666669,0.41666666666666663,0.16666666666666669,0.296,neutral
7785,1.3218573352293745e+18,2020-10-29 16:52:02,haroldlgardner,b ConsumerReports says Tesla Autopilot wouldistant second' GM is tech driverassist xe2 x80 xa6 ,0,1,"Houston, TX",ConsumerReports Tesla Autopilot GM driverassist ,negative,0.2315739076826212,0.7684260923173785,0.0,0.0,0.0,0.0,neutral
7786,1.3218566116028908e+18,2020-10-29 16:49:09,theXential,b'love xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 tesla vote',2,0,"Kentucky, USA",tesla vote ,negative,0.38235294117647056,0.6176470588235293,0.5,0.6,0.5,0.0,neutral
7787,1.321853869362733e+18,2020-10-29 16:38:15,TalkTexasOil,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,"Texas, USA",ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7788,1.3218533591759053e+18,2020-10-29 16:36:14,JonathanApgar,b' TeslaTested So understanding car gets beta remaining FSD revenue recognized. $ TSLA Tesla',0,0,"San Antonio, TX",Tesla ,positive,0.9142841589389676,0.08571584106103397,0.0,0.0,0.0,0.0,neutral
7789,1.321853175763247e+18,2020-10-29 16:35:30,KludgeKevin,b' MorningBrew Bitcoin TESLA JoeBiden You peeping portfolio made this? xf0 x9f x91 x80',0,0,"Somewhere, USA",Bitcoin TESLA ,negative,0.1579810022004099,0.8420189977995899,0.0,0.0,0.0,0.0,neutral
7790,1.3218518702316175e+18,2020-10-29 16:30:19,DanRDimicco,b'How dumb thanks Tesla CCPChina enabler',7,0,"Charlotte, NC",Tesla CCPChina ,negative,0.37629494210847064,0.6237050578915293,-0.0875,0.35,0.0875,-0.1027,neutral
7791,1.3218518408546345e+18,2020-10-29 16:30:12,DanRDimicco,b' michael stumo How dumb thanks Tesla CCPChina enabler',2,1,"Charlotte, NC",Tesla CCPChina ,negative,0.3404851814879066,0.6595148185120936,-0.0875,0.35,0.0875,-0.1027,neutral
7792,1.321850995815506e+18,2020-10-29 16:26:50,rickpaulphoto,b'love Tesla Model 3 way ever going pay $ 10k FSD. Price gone 33 since bo xe2 x80 xa6',0,0,"Tucson, AZ",Tesla FSD ,positive,0.5928652498351025,0.40713475016489814,0.5,0.6,0.5,-0.1027,neutral
7793,1.3218499113490227e+18,2020-10-29 16:22:32,Mu_Qureshi,b'What told guys electric vehicles worst environment typical vehicles Tesla EV Co2',1,0,Chicago,Tesla EV Co2 ,negative,0.26190914653526254,0.7380908534647376,-0.5833333333333334,0.75,0.5833333333333334,-0.6249,negative
7794,1.3218467827881615e+18,2020-10-29 16:10:06,ICBMDeputy,"b'Hey elonmusk Is report correct? As someone lives icy snowy part US, rely low regen xe2 x80 xa6'",0,0,United States,,positive,0.8301776253399121,0.169822374660089,-0.05,0.2,0.05,-0.2732,neutral
7795,1.3218463785371443e+18,2020-10-29 16:08:30,JenuineJones,b' GovWhitmer There nothing say matter. When cleaning hexavalentchromium left bi xe2 x80 xa6',0,0,United States,hexavalentchromium ,positive,0.5112888587414806,0.4887111412585196,0.0,0.0,0.0,-0.0191,neutral
7796,1.321844059288187e+18,2020-10-29 15:59:17,WESTSIDERAIL,b' JUSTIN STOCK PLM making moves work Tesla In supplying cobalt batteries',1,0,USA,JUSTIN STOCK PLM Tesla cobalt ,negative,0.06382786685118588,0.9361721331488122,0.0,0.0,0.0,0.0,neutral
7797,1.321844012282765e+18,2020-10-29 15:59:05,markburgerenerg,"b'At point Tesla something un ElonMusk like and, ya, know shudder , advertise outside circle?'",0,0,"Oak Park, IL",Tesla ElonMusk ,negative,0.3168492786821709,0.6831507213178314,0.0,0.05,0.0,0.3612,neutral
7798,1.321840487641342e+18,2020-10-29 15:45:05,Ronda__Lynn,b Check Banner Cam is video! TikTok Tesla ,0,0,Ohio,Banner TikTok Tesla ,negative,0.12753942321352482,0.8724605767864761,0.0,0.0,0.0,0.0,neutral
7799,1.3218402452021043e+18,2020-10-29 15:44:07,StephanieLinae,b'RT esthercluff13 don xe2 x80 x99t crave pumpkins I xe2 x80 x99m extra. If can xe2 x80 x99t tell I xe2 x80 x99m super proud baby. halloween pumpkin tesla xe2 x80 xa6',0,3,United States,halloween pumpkin tesla ,negative,0.4959360120748354,0.5040639879251667,0.37777777777777777,0.5888888888888889,0.37777777777777777,0.7906,positive
7800,1.3218397570522276e+18,2020-10-29 15:42:11,LoveCliffJensen,b'hope one day Tesla car drop models Lax clean place . xe2 x80 xa6',11,0,"Mid-City West, Los Angeles",Tesla ,positive,0.7005348774242186,0.29946512257578334,0.3666666666666667,0.7000000000000001,0.3666666666666667,0.1531,neutral
7801,1.3218392395505705e+18,2020-10-29 15:40:07,notjustplanetA,b'RT esthercluff13 don xe2 x80 x99t crave pumpkins I xe2 x80 x99m extra. If can xe2 x80 x99t tell I xe2 x80 x99m super proud baby. halloween pumpkin tesla xe2 x80 xa6',0,3,The Cosmos,halloween pumpkin tesla ,negative,0.4959360120748354,0.5040639879251667,0.37777777777777777,0.5888888888888889,0.37777777777777777,0.7906,positive
7802,1.3218361575592835e+18,2020-10-29 15:27:53,GESREPAIR,b'Tesla xe2 x80 x99s reputation lackluster qualityassurance many shaking heads. Can Tesla clean quality i xe2 x80 xa6',0,0,"Buford, GA",qualityassurance Tesla ,negative,0.38559773475154635,0.6144022652484529,0.43333333333333335,0.6000000000000001,0.43333333333333335,0.25,neutral
7803,1.3218358055229727e+18,2020-10-29 15:26:29,PeoriaCivicCntr,b'33 years ago today! ThrowbackThursday Where crowd? xf0 x9f x8e xb8 xf0 x9f x8e xb6 DefLeppard Tesla DefLeppard TeslaBand',1,0,"Peoria, IL",ThrowbackThursday DefLeppard Tesla ,positive,0.7518909085233215,0.24810909147667903,0.0,0.0,0.0,0.0,neutral
7804,1.3218348982949763e+18,2020-10-29 15:22:52,ginalm2112,b'Got FSD upgrade last night price increase. Looking forward trying getting FSDBeta xe2 x80 xa6',3,0,DFW,FSD FSDBeta ,positive,0.6999330445735822,0.30006695542641837,0.0,0.06666666666666667,0.0,0.3182,neutral
7805,1.321833703757222e+18,2020-10-29 15:18:08,JefTek,b'When see someone replaced SUV Tesla Model Y parking garage. Maybe get ride ',6,0,"Chicago, IL",Tesla ,positive,0.5724228069500112,0.4275771930499863,0.0,0.0,0.0,0.0,neutral
7806,1.3218333851117527e+18,2020-10-29 15:16:52,torquenewsauto,b According Reuters Tesla partner Panasonic working develop new battery cell Tesla based Tesla is ne xe2 x80 xa6 ,1,0,"Fort Mill, SC",,negative,0.40541316429215296,0.5945868357078471,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.0,neutral
7807,1.321833301737427e+18,2020-10-29 15:16:32,Themachac,"b'As EV market continues expand, Tesla preparing building factories, increasing production rates xe2 x80 xa6'",1,0,"Houston, TX",EV Tesla ,positive,0.8311440398227293,0.1688559601772687,0.0,0.0,0.0,0.3182,neutral
7808,1.3218298425229555e+18,2020-10-29 15:02:47,AutoSpies,"b'Tesla Says It Will Restore AM, FM, Satellite Radio Option On Older Models For A Mere $ 500 AutoSpies Auto News xe2 x80 xa6'",0,0,"Plano, Texas",,positive,0.9156922805268114,0.08430771947318537,-0.16666666666666669,0.41666666666666663,0.16666666666666669,0.296,neutral
7809,1.3218290305727939e+18,2020-10-29 14:59:33,AppleRTweet,"b'RT emet group eng FTX launches Bitcoin pairs top stocks like Amazon, Apple Tesla. Users exchange register to xe2 x80 xa6'",0,1,From the Cloud,FTX Bitcoin Amazon Apple Tesla ,negative,0.1390635036673058,0.8609364963326981,0.5,0.5,0.5,0.6124,positive
7810,1.3218289924172104e+18,2020-10-29 14:59:24,emet_group_eng,"b' FTX launches Bitcoin pairs top stocks like Amazon, Apple Tesla. Users exchange register xe2 x80 xa6'",0,1,Estados Unidos,FTX Bitcoin Amazon Apple Tesla ,negative,0.047603005220107845,0.9523969947798959,0.5,0.5,0.5,0.6124,positive
7811,1.3218286005432074e+18,2020-10-29 14:57:51,rickpaulphoto,"b' elonmusk $ 10,000 price FSD Tesla owners afford want pay. How going ala xe2 x80 xa6'",0,0,"Tucson, AZ",Tesla ,positive,0.8405637589651128,0.15943624103488713,0.0,0.0,0.0,-0.0258,neutral
7812,1.3218253718772204e+18,2020-10-29 14:45:01,AutoSpies,b'Tesla Focusing On Service Now That It Has Over 1 Million Vehicles On The Road AutoSpies Auto News xe2 x80 xa6',0,0,"Plano, Texas",,negative,0.14978511655858048,0.8502148834414199,0.0,0.0,0.0,0.0,neutral
7813,1.321821265930322e+18,2020-10-29 14:28:42,Albertagarbage,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,Republic Of Alberta,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7814,1.32181492138709e+18,2020-10-29 14:03:30,complete_intel,"b'Check TonyNashNerd xe2 x80 x99s guesting last week BBC, case missed it opioid tesla DurgaPuja'",2,1,USA,opioid tesla DurgaPuja ,positive,0.7809761225899241,0.21902387741007617,0.0,0.06666666666666667,0.0,-0.296,neutral
7815,1.3218128090181507e+18,2020-10-29 13:55:06,Cat_DogHouse,b'RT StephenGlahn Question What Tesla lease return vehicles? If auto vehicle manufacturer wanted mask poor hi m xe2 x80 xa6',0,1,"Ohio, USA",Tesla ,negative,0.009468449577938865,0.99053155042206,-0.4,0.6,0.4,-0.4767,neutral
7816,1.3218099497401467e+18,2020-10-29 13:43:44,jarroyo765,b'RT jarroyo765 Yes clean air future. You help Elon Musk. help all! A tesla multipurpose electric cart every xe2 x80 xa6',0,2,United States,,positive,0.6439216120316638,0.3560783879683384,0.18333333333333335,0.41250000000000003,0.18333333333333335,0.8777,positive
7817,1.3218095455309207e+18,2020-10-29 13:42:08,TheLegend_____,"b Teslarati They are late. Legacy automakers literal dinosaurs, get watch go extinct. Tesla SheGone ",0,0,United States,Tesla SheGone ,positive,0.7131898693413158,0.28681013065868377,-0.35,0.6,0.35,0.0,neutral
7818,1.3218086844485427e+18,2020-10-29 13:38:43,joannalmanza,b'RT RobertCavuoto Insightful interview Brian Wheat TESLA new book Son Milkman. Brian revels ups and amp downs drug fueled xe2 x80 xa6',0,2,Fr San Antonio to Seattle,TESLA ,positive,0.993142473532518,0.006857526467483466,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.0,neutral
7819,1.3218073142241403e+18,2020-10-29 13:33:16,StephenGlahn,b'Question What Tesla lease return vehicles? If auto vehicle manufacturer wanted mask poo xe2 x80 xa6',2,1,Texas,Tesla ,negative,0.019479037821606697,0.9805209621783941,0.0,0.0,0.0,0.0,neutral
7820,1.3218060034411927e+18,2020-10-29 13:28:03,RobertCavuoto,b'Insightful interview Brian Wheat TESLA new book Son Milkman. Brian revels ups and amp downs drug fu xe2 x80 xa6',8,2,USA,TESLA ,positive,0.966911446061009,0.033088553938993064,0.13636363636363635,0.45454545454545453,0.13636363636363635,-0.6908,negative
7821,1.3218027664031619e+18,2020-10-29 13:15:12,QuetzalBlue,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,"Boston, MA",ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7822,1.3217944949252833e+18,2020-10-29 12:42:20,KJohanErickson,"b'If electric vehicles mandated future, don xe2 x80 x99t forget plug in. Electricity supplies become xe2 x80 xa6'",0,0,"Chicago, IL",,positive,0.9205032598343931,0.07949674016560632,0.0,0.125,0.0,-0.2263,neutral
7823,1.3217909718902497e+18,2020-10-29 12:28:20,Michelle4Texla,b'For crew! elonmusk AustinTeslaClub womenoftesla solarenergy Tesla',3,0,"Georgetown, TX",solarenergy Tesla ,positive,0.5036764705882353,0.4963235294117648,0.0,0.0,0.0,0.0,neutral
7824,1.3217861556213228e+18,2020-10-29 12:09:11,ReuvenSoraya,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,Toronto,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7825,1.321783720551088e+18,2020-10-29 11:59:31,zondervan0,b'Yes! want truck bulletproof! elonmusk Tesla',0,0,"Indianapolis, IN",Tesla ,negative,0.41320794003331573,0.5867920599666848,0.0,0.0,0.0,0.2225,neutral
7826,1.3217713265589166e+18,2020-10-29 11:10:16,jasonmudd9,"b Tesla is Autopilot beaten Cadillac Super Cruise, Consumer Reports finds Business Insider tesla ",0,0,United States,tesla ,negative,0.07818461380185676,0.921815386198143,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2732,neutral
7827,1.3217712388684472e+18,2020-10-29 11:09:55,AppleRTweet,b'RT lucasma30781675 The innovative cryptocurrency futures exchange FTX launched fractionalized trading stock derivatives. Learn Mo xe2 x80 xa6',0,2,From the Cloud,,positive,0.7530299390927611,0.24697006090723897,0.5,1.0,0.5,0.5267,positive
7828,1.3217707344699187e+18,2020-10-29 11:07:55,AppleRetweetBot,b'RT lucasma30781675 The innovative cryptocurrency futures exchange FTX launched fractionalized trading stock derivatives. Learn Mo xe2 x80 xa6',0,2,,,positive,0.7530299390927611,0.24697006090723897,0.5,1.0,0.5,0.5267,positive
7829,1.321770240909308e+18,2020-10-29 11:05:57,lucasma30781675,b'The innovative cryptocurrency futures exchange FTX launched fractionalized trading stock derivatives. Learn xe2 x80 xa6',0,2,Spain,,positive,0.7528439161734696,0.24715608382652993,0.5,1.0,0.5,0.5267,positive
7830,1.3217669971983114e+18,2020-10-29 10:53:04,TLP_Dave,"b wouldecline Tesla Service BAD. First charged $ $ $ bought car full autonomous, refu xe2 x80 xa6'",0,0,Hilton Head/Savannah,,positive,0.7441170327411094,0.2558829672588897,0.07500000000000004,0.5625,0.07500000000000004,-0.7213,negative
7831,1.3217598388551434e+18,2020-10-29 10:24:37,cle4uoh,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,"Independence, OH",ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7832,1.3217591384651244e+18,2020-10-29 10:21:50,MaQahtani,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,Kingdom of Saudi Arabia,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7833,1.3217558962555494e+18,2020-10-29 10:08:57,TeslaBest,b'Tesla puts skeptics rest record breaking month Europe Model 3 xf0 x9f x8f x86 xf0 x9f x91 x91 xf0 x9f x92 xaa xf0 x9f x92 xb8 Tesla',4,0,Denmark,Tesla ,positive,0.8575117582710705,0.1424882417289277,0.0,0.0,0.0,-0.1027,neutral
7834,1.321745556046254e+18,2020-10-29 09:27:52,TeslaBest,b'Tesla Model 3 Is Best Selling NEV Shanghai China Jan September Yes Chinese people love Tesla bran xe2 x80 xa6',4,0,Denmark,,positive,0.7982614102717047,0.2017385897282962,0.5,0.3,0.5,0.9022,positive
7835,1.3217441842404434e+18,2020-10-29 09:22:24,Stuntmanmike20,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,South Africa,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7836,1.3217433887990948e+18,2020-10-29 09:19:15,abumajed1972,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,"Riyadh, Kingdom of Saudi Arabi",ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7837,1.3217431982896456e+18,2020-10-29 09:18:29,BryanGreenbaum,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,"Tampa, fl",ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7838,1.3217410064091423e+18,2020-10-29 09:09:47,KellyAlspals,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,woomeLang ,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7839,1.3217405825454285e+18,2020-10-29 09:08:06,almalki_mm9191,b'RT anasalhajji From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',0,22,المملكة العربية السعودية,ElectricVehicles Tesla ,negative,0.468834308796863,0.5311656912031372,0.0,0.0,0.0,0.5411,positive
7840,1.3217402168314798e+18,2020-10-29 09:06:39,anasalhajji,b'From friend Turki Turki Ski Dubai! ElectricVehicles Tesla TSLA',115,22,"Dallas, USA",ElectricVehicles Tesla ,negative,0.4641577060931904,0.5358422939068102,0.0,0.0,0.0,0.5411,positive
7841,1.3217387689158492e+18,2020-10-29 09:00:53,elli_clari,"b'Camaro SS, Hellcat Widebody, Airstream camper Autoblog. tesla ford topspeed'",1,0,"Texas City, TX",tesla ford topspeed ,positive,0.6547619047619048,0.3452380952380953,0.0,0.0,0.0,0.0,neutral
7842,1.3217360929163387e+18,2020-10-29 08:50:15,jamessotoism,b'10 years ago began reckoning manufacturing remains coolest innovative industry segment. xe2 x80 xa6',1,0,"Nashville, Tennessee",manufacturing ,positive,0.7698377579368415,0.2301622420631594,0.5,1.0,0.5,0.4404,neutral
7843,1.321707573163266e+18,2020-10-29 06:56:56,XMANLIVE,b' elonmusk ElonMusk looks like got hacked bitcoin scheme again. tesla',0,0,"Houston, TX",ElonMusk bitcoin tesla ,negative,0.17096005822815646,0.8290399417718444,0.0,0.0,0.0,-0.0516,neutral
7844,1.3216804478819697e+18,2020-10-29 05:09:09,TeslaBrayden,"b'Tesla referral code! Use get 1,000 miles free Supercharging Tesla Cybertruck ModelY'",0,0,"West Jordan, UT",Tesla Cybertruck ModelY ,positive,0.6819246829700444,0.3180753170299553,0.4,0.8,0.4,0.5562,positive
7845,1.3216758222357012e+18,2020-10-29 04:50:46,iamKymmi,b'Day 116 elonmusk give free tesla',0,0,"North Las Vegas, NV",free tesla ,negative,0.4655068129504864,0.5344931870495133,0.4,0.8,0.4,0.5106,positive
7846,1.321665517392941e+18,2020-10-29 04:09:49,Jasmine72398195,"b'RT THATGUYCLAY84 Hey melon musk, nephew isn xe2 x80 x99t even middle school already desires work you. TheFutureIsBright Tesla htt xe2 x80 xa6'",0,1,,TheFutureIsBright Tesla ,negative,0.41745557869030636,0.5825444213096943,0.0,0.0,0.0,0.0,neutral
7847,1.3216499120570737e+18,2020-10-29 03:07:48,Rojerlockless,b So Tesla I am totally ready FSDBeta need someone Texas? I am Someone! Tesla ,2,0,"Houston, TX",Tesla FSDBeta ,negative,0.28691628187943236,0.7130837181205688,0.25,0.5,0.25,0.474,neutral
7848,1.32164122694946e+18,2020-10-29 02:33:18,TimOthy3399,"b' Tesla FSD Lockthat8k cybertruck Use referral link receive 1,000 free Supercharger miles purchase xe2 x80 xa6'",3,0,"Salt Lake City, UT",Tesla FSD Lockthat8k cybertruck ,positive,0.8534264364873555,0.14657356351264436,0.4,0.8,0.4,0.5106,positive
7849,1.3216361426142372e+18,2020-10-29 02:13:05,jasonmudd9,b'Tesla TSLA announces $ 12 billion investment electric car battery factories 2 years tesla',0,0,United States,tesla ,positive,0.6781281964020648,0.32187180359793716,0.0,0.0,0.0,0.0,neutral
7850,1.3216308517346547e+18,2020-10-29 01:52:04,Genyosai,b Day 2 Tesla M3P 1st Session 2 Fast 4 Solo Yellow Started day Solo Yellow driver. I am way 2 fast dri xe2 x80 xa6 ,2,0,Race Track,Tesla ,positive,0.9748488222862308,0.025151177713769495,0.1,0.3,0.1,0.0,neutral
7851,1.3216109497244262e+18,2020-10-29 00:32:59,Crowenhorst,"b'Hey, elonmusk I xe2 x80 x99m baby girl February. deciding names. I xe2 x80 x99ll name Tesla means get free Tesla ElonMusk'",2,0,"Dubuque, IA",Tesla ElonMusk ,negative,0.19091197294074022,0.8090880270592589,0.4,0.8,0.4,0.5106,positive
7852,1.321605867200901e+18,2020-10-29 00:12:47,Unminced_Words,b' elonmusk Are high? retweet and amp buy gift place tesla musk elon xe2 x80 xa6',0,0,"Nevada, USA",tesla musk elon ,positive,0.7487417494432514,0.2512582505567487,0.16,0.5399999999999999,0.16,0.4404,neutral
7853,1.3215942396759368e+18,2020-10-28 23:26:35,KingCardano,b'Invest $ ADA live rest life terms free bird xf0 x9f xa6 x85 Cardano bitcoin invest BSC xe2 x80 xa6',41,0,"Moon, PA",Cardano bitcoin invest BSC ,positive,0.5959404597189389,0.4040595402810612,0.2681818181818182,0.65,0.2681818181818182,0.5106,positive
7854,1.3215908576283443e+18,2020-10-28 23:13:09,Bots4Humanity,b'RT UBI NOW Nope UBI Before space tourism budge suck it! beef Tesla xf0 x9f x96 x96',0,1,,UBI Tesla ,negative,0.21538676750036986,0.7846132324996296,0.0,0.0,0.0,-0.4926,neutral
7855,1.3215908327099843e+18,2020-10-28 23:13:03,UBI_NOW,b'Nope UBI Before space tourism budge suck it! beef Tesla xf0 x9f x96 x96',5,1,Earth,UBI Tesla ,negative,0.4233857595762271,0.5766142404237713,0.0,0.0,0.0,-0.4926,neutral
7856,1.3215778779141775e+18,2020-10-28 22:21:34,PureTesla,"b'FSD Beta Updates, Snake Jazz, Tesla History and amp More Tesla Tweets Tesla TeslaMotors'",1,0,United States,Tesla TeslaMotors ,negative,0.09330189662975784,0.9066981033702431,0.5,0.5,0.5,0.0,neutral
